"","word","A2AEA24UF8Z47U","A37PQ1206C9RZP","A38UOBWJF4WFGG","AO8HNJRGZQD0A","A2N5QS96KRPFVO","A7LIT8S8LGRAH","A1SVVVJWT7H51V","AVG2BI8CS5YKX","A40F6EHXE5HXU","A1FJ2AUFVA4PIW","A2PURNW8W7L0LT","A3U3DA0O35IORB","A2LFVSF501ZT5W","A3S82OHUGFBR7L","A7MOPEHSUGVQ","A29FWCDRAWIM8K","A1M7SLIGEI3IH5","A36S7XIINCHR8R","A1P8M5BKOTAA8I","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","AP0ABE3ZSEGPC","A33V10XAI3IWXS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWZ3AH7JH0DRO","A253Q11TZPQPIZ","A3GYYRNHP635XM","AWMGC78CSF6YL","A3CT5E0WZJL8PG","ACPUTK2MNMYHB","A3O1NDWT4BXNX4","A2XYF4PPQETJYX","A29Y6BVD19FBAE","AHP7FGH4N2TX5","A3S3YW6II31OZV","A3ULFB0PQ1471E","AKEZ83FQITFD8","A13YITU82HLBRK","A289P9QG98HRAZ","A2MSCP411YP41Q","AMYL22GHCON9A","A1INWCFGQI236V","A2O7F23PZP1T9B","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","A279TEENVAAZNB","A3NOO9K3CY1YU5","A2BNOEYZ3VRW2R","A98XHW6B1VSSQ","A2068Z6G94OAGH","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","ACUXGYJAQUZAE","A2UODR1DE3DXTT","A1WURYN1U64Y1T","A3ALSJWTGWPVN8","ALE5RDP8XZL3","A3BFHFBYDCCIGV","A1J8TVICSRC70W","ACB0CSL0QMRGQ","A1WNHQEMEHNCPT","A3RILJPBGAOWN4","A2JRWVPVWD1KAS","A11C7PRG75IWO0","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","AEUGCBFJPU0MX","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A11AUVZ4MCA7VU","A1VXGA62J77RO","ABMVPQ5CQFHGS","AZACM8ZW3MN8N","A32WFJGJ0VUKOO","A312SMYBQW6E0W","A2EB58DNAYBZTM","A2VG5S4UL5UGRS","A1X55V63BZ8MKL","A7ZNPY1T3SX8I","A1I02VZ07MZB7F"
"94","neither",1336.82926776503,93.684010871282,-56.456325756476,142.491098978377,-30.5631767320822,4.29051413830208,453.759504810738,212.891171777396,1632.56468596421,364.947803166178,-33.0686281094206,158.746357243307,87.2160979896193,23.3362613870137,102.91134071515,-15.865361272271,-42.4231760892891,18.7253677435235,336.560840054386,-2.21840087932741,-2.67740153648173,-28.1517961378525,-85.134988597573,188.593316551308,-75.6309738759599,-26.2234534649422,34.2503239524681,262.408820263759,-25.238922621601,169.367149771933,62.0714199069903,-83.3848519828838,68.5420160703456,11.3575005107815,-59.7940320254627,-42.4092926155705,-29.7641911403543,-29.0102391818889,-5.88325931734449,330.775637599643,-53.2648294826438,180.842299697967,-6.38832366950026,-1.06773404820682,-109.399435335351,-40.7488077145698,-15.9902173092418,155.5503670207,-37.0930367072578,20.7844225725159,-6.55483787861272,-36.704962248769,-31.4985307835921,23.0666994536688,9.24545233908038,-10.2460904426502,-45.7176383111705,-48.0751707187811,5.7439916534688,163.766282598596,1061.78262890993,87.0379505273525,-10.0783962904038,-43.2208651761909,388.792027203852,40.6600105918824,-69.9720125897493,-17.1316948267989,45.812649998051,-11.0150534433066,-121.315004775113,-19.9053676185542,85.1236836293223,95.5278837591382,NA,-66.6029925313729,107.08120379774,-106.719909215265,-11.0062884765576,-32.8180138633543,-23.2030697150508,-45.9541123832565,362.28467152194,NA,-7.35219248543679,NA,-77.8373786407766,NA,NA,NA,NA
"95","hide",-24.9962919663308,157.331833352791,40.4152646150115,117.571647549031,-37.8964672692537,134.935788695586,653.948672834494,459.690634934379,5.6823829567099,831.831948432981,-86.7052798801436,196.435124146547,81.3911395345263,165.41319744059,76.9268901817979,149.530754947949,240.844662896101,392.9444139137,NA,110.087792813827,10.7543346042798,-36.0647099294631,-71.6504515181782,-5.77506617097797,37.3799519823325,2.41997616549921,-7.78288598669298,-15.3496770322352,-49.3222015740092,962.085606344829,-34.8384717133079,-86.9104333424453,1487.43395504649,-12.9119331765657,-139.463869091517,-33.3127305792381,320.286432014336,4.71011146233384,40.7511725960606,167.205570149209,147.084940209676,71.3530604445313,0.561523121979653,-8.26418603853801,-44.5253673159769,44.3538941166083,-25.8026342672707,43.9670506925905,93.9316312535329,100.953327504629,-30.5570951273371,-39.0890848019489,170.885113419071,55.2367981354175,-2.14108956184556,119.602076737073,189.79327011358,9.69658343759836,135.205602003372,16.6240315339193,297.560146593205,170.944243354616,8.94910642699774,130.727152146917,184.982633881923,137.42668823369,-46.1307977958128,0.605853284623906,49.6173862617083,-3.44307527532079,132.561872160045,-7.7073587276205,-22.9300652128878,152.49083595039,NA,-55.6282008287279,76.3784649429055,-90.3201313572028,-8.8500441681983,-36.8774287906644,5.30457810545106,43.2213080269112,14.8190027215116,NA,-5.466432451851,NA,NA,NA,NA,NA,NA
"96","nor",-85.6048118767842,117.214440846628,391.372461405507,4.2651637392483,104.659102551689,-3.51578645198634,318.011728842412,227.62378932004,-129.945051379124,247.793330188581,328.749169529615,20.9980464476271,92.7828200494953,87.7721761251161,60.2654066706806,223.329460354689,113.600609224565,67.0174293037594,351.955496907011,-15.8101426217878,24.2315799845337,159.630985473333,-27.1556058250466,-43.8978604117401,-86.6164060649034,118.63445270898,-38.7939559664133,252.7308238691,-69.3499612248119,-47.3415747975387,-48.1417689200739,269.247706204367,1.06460137187753,-19.3350777390148,-79.3538147802019,-27.6138765671273,330.9699730659,69.2835616770748,483.962649900529,481.015547665731,-56.4651365595502,-30.4766859732807,-7.78852794752704,-32.6630033686484,-44.234011309519,19.7214613936677,214.926560080053,60.4392785832207,4.93985390712978,12.3429624819996,-18.5578475435785,-54.8837923196755,28.3463281532916,-20.7065023039996,218.396729804512,-9.78186753635292,111.96357292183,-9.71283184360849,209.026138786673,66.9099478456936,-12.5140141790366,-60.0869923696291,19.2916073327982,-62.2901754120469,72.0461694412804,49.3489141142931,152.149607135499,8.85170265509817,38.552298349594,-19.5857492193255,339.52083113843,-34.9746890973092,61.3853518397088,91.4784866808069,NA,461.363396405487,26.1442186579607,200.479794595485,63.5353706012548,-19.5639004331011,12.140460712285,131.6131148303,-116.669553545298,NA,18.8288208926776,NA,-317.050970873786,NA,NA,NA,NA
"97","hair",-124.996291966331,79.3318333527912,142.415264615012,54.5716475490306,-22.8964672692537,-92.0642113044142,207.948672834494,63.690634934379,-64.3176170432901,82.8319484329805,-46.7052798801436,102.435124146547,168.391139534526,36.4131974405905,3.92689018179788,-82.4692450520512,-19.1553371038985,-15.0555860862995,NA,-9.91220718617269,20.7543346042798,-20.0647099294631,588.349548481822,-61.775066170978,-71.6200480176675,102.419976165499,24.217114013307,-47.3496770322352,-97.3222015740092,298.085606344829,405.161528286692,-46.9104333424453,47.4339550464946,228.088066823434,240.536130908483,343.687269420762,271.286432014336,-43.2898885376662,-14.2488274039394,-153.794429850791,-56.9150597903236,-15.6469395554687,-7.43847687802034,195.735813961462,-36.5253673159769,12.3538941166083,23.1973657327293,-34.0329493074095,-59.0683687464671,71.9533275046287,-20.5570951273371,-30.0890848019489,73.8851134190707,-7.76320186458251,91.8589104381545,7.60207673707275,49.79327011358,9.69658343759836,40.2056020033722,-29.3759684660807,-8.43985340679485,-41.0557566453837,-5.05089357300226,-5.27284785308293,31.9826338819233,339.42668823369,310.869202204187,-11.3941467153761,33.6173862617083,900.556924724679,145.561872160045,-23.7073587276205,32.0699347871122,80.4908359503897,NA,-45.6282008287279,28.3784649429055,-58.3201313572028,-41.8500441681983,-37.8774287906644,160.304578105451,-12.7786919730888,-42.1809972784884,NA,12.533567548149,NA,-173.747572815534,NA,NA,NA,NA
"98","of",-56.2133317872375,419.097048340464,147.329658196003,80.958679929466,-16.785327627368,-1.96736159955844,115.074784850331,46.5569437057012,114.427514285042,38.7547119441824,-125.796381060626,127.560968748707,339.174500564464,-10.8688451903583,-0.396076840436646,65.1281657614286,14.3565555530285,117.090444693818,-7.94583887983329,-90.7080780574029,33.7088253647875,-14.6733191238702,127.339239868085,-26.0206546525022,85.3872358878608,24.8489292524602,-18.8050259461337,-72.1886752295648,83.6222791243853,190.231244060093,-12.44506612684,-107.59415424882,-72.3047523027395,-1.75822230146388,240.756239531113,-32.9150225550166,-64.346485882537,21.8570118918157,-29.8258727950027,-196.174474817747,152.984786671223,42.6935676089073,7.86142098296626,6.9381793012412,-35.942655303061,59.0890286707271,109.655754427377,-64.0884935261491,130.948076560727,125.732597459371,3.44140004018001,-47.6784998374021,25.8075428875125,-15.6498027434167,93.9345491708705,18.8341881902214,53.1338757300804,49.8777528751847,-3.15332443002551,-7.80413584253207,77.4118250487215,209.881771906125,8.63410823859875,-23.3075029710109,-87.8902949993624,39.2711399948958,-5.5699879331885,18.0975520255724,75.4872104374798,237.27157683667,15.4797901168164,-0.242019466997995,-13.2992311076946,62.466137411224,NA,-71.6450063602979,7.90997237301587,-36.7202794518282,-9.0792146292921,-1.2503720755378,5.97634331911895,-19.9950783663103,-41.158109812107,NA,1.12407423720619,NA,-379.354368932039,NA,NA,NA,NA
"99","the",-115.604811876784,211.214440846628,3.37246140550737,60.2651637392483,33.6591025516892,-21.5157864519863,64.0117288424123,74.6237893200401,430.054948620876,201.793330188581,-91.2508304703846,21.9980464476271,23.7828200494953,49.7721761251161,-34.7345933293194,199.329460354689,14.600609224565,59.0174293037594,NA,-14.8101426217878,33.2315799845337,-50.3690145266666,-37.1556058250466,-11.8978604117401,210.383593935097,-31.3655472910203,9.20604403358667,-5.2691761309,26.6500387751881,39.6584252024613,-57.1417689200739,-1.7522937956325,136.064601371878,5.66492226098519,140.646185219798,-34.6138765671273,-52.0300269341004,-10.7164383229252,38.962649900529,-78.9844523342693,251.53486344045,105.523314026719,-7.78852794752704,-1.6630033686484,-4.23401130951898,114.721461393668,90.926560080053,-11.5607214167793,65.9398539071298,46.3429624819996,-28.5578475435785,-56.8837923196755,22.3463281532916,-20.7065023039996,15.3967298045125,-19.7818675363529,65.9635729218302,-20.7128318436085,-85.9738612133266,191.909947845694,73.4859858209633,-66.0869923696291,-14.7083926672018,-30.2901754120469,-118.95383055872,143.348914114293,-20.8503928645007,-18.1482973449018,118.552298349594,12.4142507806745,-77.4791688615695,-48.9746890973092,-39.6146481602912,27.4784866808069,NA,-128.636603594513,34.1442186579607,-87.5202054045155,-6.4646293987452,-27.5639004331011,-18.859539287715,-44.3868851696995,-61.6695535452977,NA,17.8288208926776,NA,-310.050970873786,NA,NA,NA,NA
"100","snail,",66.2207478545759,161.566618365118,-53.4991289659802,147.184615168595,-74.0076069111394,69.83893899073,510.822560818657,-29.1756738369432,36.9372516283773,436.909184921779,-127.614178699662,171.309279544387,58.6077785045883,450.695240071539,-48.7501427959676,-62.066655865531,62.3327702391744,36.7983831335825,-22.3404957324576,375.883663685058,16.7998438437721,-41.456100735056,149.359857095559,NA,51.3726680768042,499.991023078538,20.2392539727477,211.489321165094,290.733317727596,-128.060031370435,-13.2318772997758,146.773287563929,270.172662395729,-22.0656440516676,120.316022285852,18.2895613965403,-95.0806500887909,-12.436788967148,63.3282179871239,-237.414384883835,173.18509374813,88.0125532801552,-22.738374739007,117.533448621683,26.8919206711072,-190.38124043751,15.7389770380819,33.02259491133,26.9151859463391,38.1740575498869,1365.44440970515,-56.4996697664957,-26.0373160493712,-9.87660098574834,-21.2167282945616,11.3699652839241,69.4526644970797,161.515414000012,-142.43547156323,417.052198910371,40.7084681376888,-63.9932851968929,182.264104615397,-43.2381927351549,233.855562763209,46.5822364724851,-5.69160765843717,18.1141545436754,167.747562085937,-19.1577273873113,-16.3560457967273,-32.172697988243,-6.56089931808104,-29.4844655104446,NA,-189.611395297158,24.8469575127951,-79.9199832625774,87.3791262928955,-23.504485505791,48.6328128917832,162.437694420133,101.79611525513,NA,17.9430608590918,NA,NA,NA,NA,NA,NA
"101","but",-45.6048118767842,116.214440846628,122.372461405507,84.2651637392483,10.6591025516892,-6.51578645198634,239.011728842412,-5.3762106799599,140.054948620876,170.793330188581,58.7491695296154,36.9980464476271,103.782820049495,89.7721761251161,-20.7345933293194,191.329460354689,66.600609224565,91.0174293037594,203.955496907011,64.1898573782122,31.2315799845337,-32.3690145266666,-17.1556058250466,5.10213958825993,-71.6164060649034,288.63445270898,59.2060440335867,-36.2691761309,NA,111.658425202461,-2.14176892007391,-56.7522937956325,56.0646013718775,3.66492226098519,10.6461852197981,446.386123432873,-28.0300269341004,21.2835616770748,-14.037350099471,-109.984452334269,-21.4651365595502,97.5233140267193,8.21147205247296,-51.6630033686484,83.765988690481,332.721461393668,50.926560080053,-18.5607214167793,96.9398539071298,136.342962482,71.4421524564215,-38.8837923196755,-12.6536718467084,-19.7065023039996,-0.603270195487536,29.2181324636471,36.9635729218302,811.287168156391,178.026138786673,-42.0900521543064,38.4859858209634,117.913007630371,20.2916073327982,2.70982458795307,-86.9538305587196,49.3489141142931,-8.85039286450067,-18.1482973449018,70.552298349594,332.414250780674,-95.4791688615695,-5.97468909730925,-54.6146481602912,3.47848668080685,NA,-88.6366035945129,18.1442186579607,-61.5202054045155,-0.464629398745205,-19.5639004331011,13.140460712285,-44.3868851696995,130.330446454702,1418.73801485483,19.8288208926776,NA,NA,NA,NA,NA,NA
"102","then",-134.996291966331,79.3318333527912,-95.5847353849885,47.5716475490306,9.10353273074632,-75.0642113044142,126.948672834494,6.69063493437901,405.68238295671,18.8319484329805,-166.705279880144,-69.5648758534528,272.391139534526,68.4131974405905,-23.0731098182021,-74.4692450520512,-17.1553371038985,96.9444139137004,NA,14.0877928138273,-29.2456653957202,-20.0647099294631,-71.6504515181782,-38.775066170978,-71.6200480176675,22.4199761654992,39.217114013307,-47.3496770322352,281.677798425991,563.085606344829,-54.8384717133079,-96.9104333424453,48.4339550464946,21.0880668234343,-29.4638690915171,55.6872694207619,-63.7135679856639,-11.2898885376662,-28.2488274039394,-168.794429850791,118.084940209676,374.353060444531,-7.43847687802034,-54.264186038538,-28.5253673159769,12.3538941166083,10.1973657327293,-11.0329493074095,-59.0683687464671,76.9533275046287,19.4429048726629,-39.0890848019489,-4.11488658092932,-37.7632018645825,122.858910438154,-17.3979232629272,79.79327011358,-60.3034165624016,-80.7943979966278,-14.3759684660807,-2.43985340679485,-43.0557566453837,-19.0508935730023,-38.2728478530829,-31.0173661180767,-34.5733117663096,23.8692022041872,3.60585328462391,65.6173862617083,180.556924724679,-94.4381278399554,-41.7073587276205,-9.93006521288781,40.4908359503897,NA,-145.628200828728,-11.6215350570945,-52.3201313572028,66.1499558318017,-28.8774287906644,4.30457810545106,-20.7786919730888,-57.1809972784884,48.6809588116138,-13.466432451851,NA,NA,NA,NA,NA,NA
"103","she",-145.604811876784,148.214440846628,15.3724614055074,-12.7348362607517,73.6591025516892,-34.5157864519863,178.011728842412,85.6237893200401,380.054948620876,14.7933301885814,-171.250830470385,-26.0019535523729,183.782820049495,64.7721761251161,-27.7345933293194,-72.6705396453113,156.600609224565,267.017429303759,143.955496907011,25.1898573782122,10.2315799845337,-2.36901452666665,-67.1556058250466,-59.8978604117401,-87.6164060649034,-11.3655472910203,26.2060440335867,119.7308238691,231.650038775188,-40.3415747975387,-37.1417689200739,54.2477062043675,207.064601371878,155.664922260985,-59.3538147802019,-22.6138765671273,-17.0300269341004,5.28356167707476,-66.037350099471,1.01554766573065,-32.4651365595502,1.5233140267193,-15.788527947527,-25.6630033686484,-76.234011309519,-11.2785386063323,10.926560080053,-49.5607214167793,-86.0601460928702,92.3429624819996,-18.5578475435785,-1.88379231967548,59.3463281532916,10.2934976960004,77.3967298045125,13.2181324636471,158.96357292183,-40.7128318436085,-69.9738612133266,51.9099478456936,3.48598582096335,-11.0869923696291,311.291607332798,-30.2901754120469,5.04616944128042,17.3489141142931,-8.85039286450067,-17.1482973449018,54.552298349594,12.4142507806745,-101.479168861569,-48.9746890973092,-44.6146481602912,83.4784866808069,NA,-108.636603594513,82.1442186579607,-87.5202054045155,2.5353706012548,-27.5639004331011,44.140460712285,35.6131148303005,62.3304464547023,NA,53.8288208926776,NA,NA,NA,NA,243.037993218245,NA
"104","spotted",-193.170732234971,30.684010871282,71.543674243524,13.4910989783775,39.4368232679178,47.2905141383021,34.7595048107382,6.89117177739574,82.564685964211,51.9478031661777,146.931371890579,-75.2536427566927,158.216097989619,15.3362613870137,-62.0886592848503,16.134638727729,-17.4231760892891,890.725367743524,NA,-10.2184008793274,25.3225984635183,-44.1517961378525,-85.134988597573,-99.4066834486917,-90.6309738759599,-96.2234534649423,-13.7496760475319,404.408820263759,94.761077378399,-37.6328502280666,3.07141990699025,142.615148017116,85.5420160703456,9.35750051078146,-59.7940320254627,-36.4092926155705,-261.764191140354,-29.0102391818889,-4.88325931734449,-151.224362400357,141.735170517356,140.842299697967,-14.3883236695003,-56.0677340482068,122.600564664649,-40.7488077145698,-23.9902173092418,-85.4496329793002,-129.093036707258,82.7844225725159,-6.55483787861272,-6.70496224876905,1173.50146921641,-45.9333005463313,25.2454523390804,-8.24609044265025,72.2823616888295,-88.0751707187811,-17.2560083465312,84.7662825985963,137.782628909931,-81.9620494726475,-4.07839629040376,-66.2208651761909,242.792027203852,41.6600105918824,55.0279874102507,-20.1316948267989,34.812649998051,-3.01505344330658,-109.315004775113,-58.9053676185543,-107.876316370678,39.5278837591382,NA,-166.602992531373,19.0812037977399,-82.7199092152647,138.993711523442,-16.8180138633543,-54.2030697150508,-13.9541123832565,-38.7153284780604,NA,-73.3521924854368,NA,NA,NA,NA,201.039431771476,NA
"105","him.",125.003708033669,126.331833352791,27.4152646150115,7.57164754903059,-53.8964672692537,-23.0642113044142,200.948672834494,39.690634934379,15.6823829567099,97.8319484329805,-146.705279880144,118.435124146547,72.3911395345263,116.41319744059,-37.0731098182021,109.530754947949,187.844662896101,32.9444139137005,107.856832693855,21.0877928138273,-17.2456653957202,-35.0647099294631,-61.6504515181782,-37.775066170978,53.3799519823325,-27.5800238345008,57.217114013307,53.6503229677648,167.677798425991,-52.9143936551707,-70.8384717133079,72.0895666575547,7.43395504649455,-2.91193317656574,80.5361309084829,-52.3127305792381,-183.713567985664,4.71011146233384,-13.2488274039394,-39.7944298507913,-38.9150597903236,6.35306044453128,16.5615231219797,-32.264186038538,-28.5253673159769,-81.6461058833917,-6.8026342672707,-36.0329493074095,32.9316312535329,53.9533275046287,-10.5570951273371,-10.0890848019489,52.8851134190707,-45.7632018645825,12.8589104381544,22.6020767370728,47.79327011358,-10.3034165624016,55.2056020033722,95.6240315339193,-8.43985340679485,-3.05575664538373,48.9491064269977,-28.2728478530829,-26.0173661180767,27.4266882336904,-111.130797795813,-8.39414671537609,33.6173862617083,4.55692472467921,-6.43812783995541,-49.7073587276205,49.0699347871122,16.4908359503897,NA,-85.6282008287279,12.3784649429055,-90.3201313572028,-22.8500441681983,-12.8774287906644,-58.6954218945489,-36.7786919730888,256.819002721512,NA,-6.466432451851,NA,NA,NA,NA,-80.7116471434443,NA
"106","It",203.786668212762,-48.902951659536,40.3296581960032,-8.04132007053399,-17.785327627368,274.032638400442,82.0747848503308,32.5569437057012,184.427514285042,54.7547119441824,-115.796381060626,-13.4390312512929,195.174500564464,117.131154809642,53.6039231595634,225.128165761429,26.3565555530285,349.090444693818,86.0541611201667,28.2919219425971,33.7088253647875,32.3266808761298,-62.660760131915,37.9793453474978,70.3872358878608,-15.1510707475398,11.1949740538663,6.81132477043521,77.6222791243853,53.2312440600932,22.55493387316,-36.5941542488197,40.6952476972605,12.2417776985361,80.7562395311133,-29.9150225550166,-40.346485882537,-58.1429881081843,-8.82587279500268,-117.174474817747,-39.0152133287768,-3.30643239109268,-0.138579017033739,-28.0618206987588,-59.942655303061,-34.9109713292729,-25.3442455726233,31.9115064738509,-113.051923439273,63.7325974593705,-26.55859995982,2.32150016259792,65.8075428875125,-29.6498027434167,-14.0654508291295,18.8341881902214,55.1338757300804,-0.122247124815333,-27.1533244300255,101.195864157468,-9.58817495127845,-51.1182280938745,5.63410823859874,-31.3075029710109,62.1097050006376,54.2711399948958,11.4300120668115,-12.9024479744276,43.4872104374798,4.27157683666974,-78.5202098831836,-16.242019466998,-7.29923110769458,38.466137411224,NA,-111.645006360298,-0.0900276269841332,-84.7202794518282,-18.0792146292921,-10.2503720755378,21.976343319119,-11.9950783663103,-13.158109812107,NA,3.12407423720619,NA,NA,NA,NA,-102.212366420058,NA
"107","had",164.395188123216,38.2144408466276,22.3724614055074,4.2651637392483,284.659102551689,-48.5157864519863,35.0117288424123,85.6237893200401,0.0549486208761898,76.7933301885815,-171.250830470385,-57.0019535523729,23.7828200494953,104.772176125116,22.2654066706806,-40.6705396453113,5.60060922456499,59.0174293037594,NA,41.1898573782122,25.2315799845337,-33.3690145266666,-57.1556058250466,-35.8978604117401,194.383593935097,-31.3655472910203,26.2060440335867,-99.2691761309,388.650038775188,648.658425202461,69.8582310799261,-48.7522937956325,200.064601371878,12.6649222609852,-29.3538147802019,-73.6138765671273,3.96997306589955,-42.7164383229252,-15.037350099471,-158.984452334269,55.5348634404498,273.523314026719,-15.788527947527,-30.6630033686484,-84.234011309519,19.7214613936677,7.926560080053,-15.5607214167793,-26.0601460928702,38.3429624819996,-8.55784754357854,-7.88379231967548,44.3463281532916,2.2934976960004,-0.603270195487536,5.21813246364708,74.9635729218302,-20.7128318436085,-53.9738612133266,-11.0900521543064,111.485985820963,-67.0869923696291,35.2916073327982,-39.2901754120469,33.0461694412804,49.3489141142931,-20.8503928645007,21.8517026550982,54.552298349594,20.4142507806745,-107.479168861569,-49.9746890973092,13.3853518397088,2.47848668080685,NA,-128.636603594513,-37.8557813420393,-103.520205404515,-51.4646293987452,-51.5639004331011,-18.859539287715,-28.3868851696995,-30.6695535452977,NA,-5.1711791073224,NA,NA,NA,NA,-37.9620067817509,NA
