"","word","A23PSX2ZO4F65Q","A3OQ1JKWS02NMF","ANL7UI5ES4L18","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A2GNS1SQLQNMR2","A3M0KT6KUJEZD1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A1H314LD953G5Q","AOZ06WXWI630","A8L4UTQ8RXDFS","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","AK9FN3FCOY9Q2","A127R5QI5OGBIK","AEUGCBFJPU0MX","A2AB80GWC0LU0P","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","AEX85SLEN727","A3T8CCUYDNT61C","A1U1QL617G5DU3","A14WWG6NKBDWGP","ACTW5YEWV9OR0","A3WJJI7FNF5T5","A38UOBWJF4WFGG","A3S3YW6II31OZV","ALE5RDP8XZL3","A2OIFE4TAQ7AEI","A2VCTDV17CKH2X","A25OW5OQG4B8FR","ARGHS9P7FVR3W","A37I1ETWW49IZO","A3QJPB0NZU5PY1","A1WXZPUAXDE0DQ","A5E076UK5CA9J","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A21L2ZM379FG7","A2LFX0LP92GLCQ","A2BJ35SLVKCUL7","A2TJHKHM8T2SV3","A2U750ON775R3L","A1W079WCHEQKX6","A1RE0RBV10VAVC","AJDL05304W8E","AM7UBKT777C3R","A3EQVDHHKZRC0K","A2MVFSJBKHUPH9","A15QI1G4FCMV5E","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","A26LA7PUZG0N8S","ARNTOT4L28BBP","AOVB3KCIIJLRJ","A1RCM1Y87J0FGW","A1GAARR4GOOZCO","A3UDP95JGEX3H1","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A2DGJ8T7C3HMCQ","A1IWL4WQTKN1PR","A3NOO9K3CY1YU5","ANDPWG91K8OEX","A2PE5UDQ5WG2R0","A21TTUZSQ5ZE6C","A35QV79054LGTU","AWZ83IBW10B96","AK7YVYGMIF6T0","A2TG01V56PAL65","A1SYR0UUMZM2VH","A7LIT8S8LGRAH","A3NMC1E54BML7K","A14N0AMVXOBZYH","AY1ZVSTHEQDH8","AER86HM7LU5G","A1VXGA62J77RO","A2NJGU26SOMOKV","A2MSCP411YP41Q","A1RWNYJA5X25YH","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A2I2OHYPL49ZAI","AOTSROWZG1XS1","A2EAIMII6MSIO5","ANC446SIU64J6"
"194","that",-19.9061675639819,-7.63352627644977,-8.2507527749398,NA,2289.27458068139,-0.368472249189201,14.2478070217597,-149.958956135131,130.494761669478,-141.517007838064,-31.656628532651,15.137075371486,200.753157203988,-20.4801917646751,-53.2256317964757,12.1417706435811,64.9394232414362,26.8722234113021,-22.6332463767559,-50.8338234036726,-68.7115899596872,-7.71109013558691,-45.0376240542398,26.1694756454875,-23.6190359822975,-40.3487234300237,0.25160760732281,165.288989387567,NA,-133.660856751342,133.186649698279,-79.8551067605054,-22.9030813294444,-33.5717490860112,-24.8846182849214,738.582552720404,NA,59.8883336562948,-39.2608355561118,329.127052508643,NA,-6.3790915889216,4.02819864094757,-99.6628109722925,-26.7233906413893,90.3228169423738,57.7257418127353,12.2460095773987,-34.5739815246127,-43.4292694473987,23.5353416408663,304.577442880876,9.69037954149945,37.8037769486346,-39.7784060111073,-30.1679283795329,7.68577127918692,-17.4128991306615,-32.8439164678584,2.19088705022129,-40.5690456262759,-144.303704461622,-43.9117039667965,-55.3125975149158,-39.020529186629,-55.2817119080737,-29.4098461502971,-73.7187778147305,7.47982507333699,-79.5505460741072,NA,197.573669266393,138.164989377831,523.529120457389,7.4561279395905,-8.27927863847918,-48.1067489710352,-110.930124590769,-110.744241930244,-19.8461003146969,-28.6449787863118,-45.1204000192666,-19.0832214367082,-21.0272231118664,-68.922448798134,-47.0428983979987,-3.64082447907753,-54.1192615160783,-68.7791565660546,-83.5451937459804,-24.8188955166443,-111.457326541917,NA
"195","have",-79.9061675639819,16.3664737235502,-24.2507527749398,NA,-30.7254193186077,-14.3684722491892,-9.75219297824035,403.041043864869,-157.505238330522,-175.517007838064,-73.656628532651,-13.862924628514,347.753157203988,57.5198082353248,118.774368203524,-28.8582293564189,124.939423241436,16.8722234113021,-134.633246376756,-20.8338234036726,-72.7115899596872,6.28890986441309,-76.0376240542398,86.1694756454875,35.3809640177025,70.6512765699763,-23.7483923926772,-126.711010612433,NA,-8.66085675134166,343.186649698279,346.144893239495,67.0969186705556,-1.57174908601117,-40.8846182849214,508.582552720404,NA,139.888333656295,-26.2608355561118,-58.8729474913569,NA,14.6209084110784,-3.97180135905243,-79.6628109722925,-76.7233906413893,90.3228169423738,26.7257418127354,-19.7539904226013,26.4260184753873,-63.4292694473987,7.53534164086627,-80.4225571191236,-23.3096204585006,37.8037769486346,-39.7784060111073,48.8320716204671,-9.31422872081307,18.5871008693385,-43.8439164678584,-48.8091129497787,-72.5690456262759,10.6962955383783,-38.9117039667965,-71.3125975149158,-51.020529186629,-45.2817119080737,-45.4098461502971,-72.7187778147305,127.479825073337,-125.550546074107,NA,-37.4263307336072,-109.835010622169,414.529120457389,-24.5438720604095,-8.27927863847918,-48.1067489710352,-91.930124590769,35.2557580697562,-9.84610031469694,-52.6449787863118,-45.1204000192666,-20.0832214367082,-21.0272231118664,-106.922448798134,-33.0428983979987,76.3591755209224,196.880738483922,-84.7791565660546,452.45480625402,-72.8188955166442,-78.4573265419165,NA
"196","gathered.",266.333245915801,-24.672777581589,-5.95718932566582,NA,-33.6138849547921,63.9949479317854,55.2855735385431,675.47911518453,109.264757959995,363.337949927707,-82.9338456370161,-31.7791924500854,76.4499323508024,-33.2811369203463,87.8638997402849,54.3396283736745,-89.2445033766964,94.1201351267133,136.70403540677,113.849024279374,-90.3287744409179,-31.730044763093,130.886086272969,104.465707224537,1242.26832210891,-48.0656290670783,18.1324526656965,-181.01226756506,NA,35.3422427228835,-78.3620696947035,-111.417867125608,-7.84700730870009,-29.7940215508947,-21.4527536831401,417.669003344378,NA,23.5709125322717,-73.5005455910764,108.508511675033,NA,-14.7565241463101,76.4691321613128,9.48917496342632,128.515392384635,-178.503024250532,43.295328502611,8.02668027405729,261.358041875125,-84.6198957051067,9.84761263253577,-150.703603562852,78.4581656494329,42.4757122147776,-72.426067742141,1.55213800849394,385.01788366094,-77.4198065347614,-29.4959230693817,-36.2330209736384,-58.2998355404674,-10.6113725518168,317.116427528774,-181.543472417279,-72.7732208540653,67.48059180152,-29.1006679380141,-34.767813923177,-22.9138062975145,142.480502718264,NA,237.123920572183,-74.8198863009762,134.117955981192,-40.2284974710822,-51.2617410603577,-45.0379241536153,-95.3225910400762,-57.0765574326729,104.21693495366,-10.1903769923278,144.127996050382,-28.8256433952987,-62.7619652603025,-121.018877146932,-56.3995876274757,2.79368006067103,-83.8073721283136,-81.3193590044272,274.870852472679,-101.259726765442,-46.3419410928882,NA
"197","There",33.3417151319747,33.7586234625224,6.207959914915,NA,-15.7031124458446,-36.2957882129943,104.055360325116,181.128658128801,59.0487609275809,-48.3460162849098,167.487928046476,-24.2461781928283,323.492512233351,NA,-44.4077254891235,-19.0186578104002,130.10263791781,4.3218057543843,103.634209979949,-16.2972538670632,-58.0350268559334,-21.5148810610881,2.9471180112019,27.4287219612973,250.358435635944,8.10789544256541,-72.5722233810025,-2.571262002958,NA,-4.26023685649662,-81.1230941803173,-99.3676588335258,-62.8918665252956,-20.0162035789879,-27.1982453645652,570.399842845199,NA,92.0248494314901,-30.7087775631047,-55.796655658079,NA,-12.8545781003993,-33.0836146549794,24.1675862148513,402.324365963816,92.5576487037925,23.6396591507105,189.00214371673,24.2124231553348,176.33260530106,-9.20220416079983,-331.478766407869,-18.7560632369139,7.93816400186317,-27.107938357314,-49.2239151019276,-82.4478062444625,-68.4142806114815,45.6256822118369,-9.89389455455066,-41.9152036091142,-61.7652380796607,NA,-83.9587724953884,-24.3710675201162,-9.12925116615499,-15.5480105078405,114.87141496358,-3.3989012008333,70.8556636843671,-20.2628524127661,113.883719527551,-168.431985757931,1148.64688756215,-2.48079714254405,9.12422887714511,168.307015992449,-118.00861788063,-57.6107050307296,-57.0334932610255,10.245941572485,-39.2707208053369,-40.0317058284263,-19.7741715415536,-34.7417344678935,183.285763756106,-5.55392357112782,-17.4568836385254,-43.4871970537291,-57.6619845022486,-34.7070617664037,-141.834249452111,NA
"198","was",16.8459497400614,32.9743239845781,24.2905345352054,NA,3.25227380862912,-1.44115628538413,316.440253718403,564.953429600937,-118.059237588626,-13.6879993912183,777.198814888222,366.5203289358,293.013802174625,NA,244.956461896172,-13.6978009024376,-60.2237914349373,29.4226410682198,27.0992972665389,-58.370392940282,-80.3881530634411,12.0927007899143,32.9776338803185,-43.0897706703223,-93.5965076005387,104.194657697387,62.0754385956481,484.149240778093,NA,-25.0614766461867,-32.5036064231242,-8.34255468748499,-77.9142961335933,-15.1272945930345,-38.5709912052777,56.765262595609,NA,23.7518178810994,5.18710645088116,91.0507606753652,NA,4.09639492255611,-37.8599880631255,-3.49320815943622,184.228852753406,-101.912014819045,1201.81182447476,91.489875438067,14.6396137954398,-43.1911441958571,7.27288744253237,-310.366347830378,83.1368223199128,4.66938989540596,-20.4488736649005,35.8880583428617,-43.1806511971637,17.5884823501585,69.6864848524463,356.275668654993,-56.2228876434375,400.157829156417,76.6826697340894,-65.6664225344431,-14.6699908531417,29.5658273500075,4.72831820724625,107.691029406959,-13.6414486524927,-18.9567558325815,251.004776972014,-0.736380994765311,-51.2380354864081,1141.41135335263,25.393053021725,44.3172138458965,1.47948606548084,117.148368699092,-40.877778829758,-42.6587073683684,-38.5358991451086,-34.9700792331962,-61.1347370449901,-54.2802746821791,-118.103163128374,-97.3715605521033,30.2722746129728,-49.7816393936313,-48.0711160783801,-118.428402989712,1.06927073311521,-68.0804036317221,NA
"199","piping,",59.8374805238881,39.5429229404667,1.12538529462459,NA,-26.6584987003184,66.8495798593956,19.6704669318297,-69.6961133433346,300.156759443788,247.995966821399,50.7770412047299,420.987314678543,278.971222292077,582.839241141922,-2.77191287441932,954.660485281637,460.429067270557,129.220970440549,348.16912269336,-81.2241147938444,-93.6819006484256,-0.122462912090551,222.916602142085,193.947214592917,307.313378872426,-97.9788668122564,-5.21988535765299,268.708235215991,NA,174.541002933193,-69.7425819375104,28.6072370204333,167.130563083002,151.094887435059,-16.8254995238526,124.034423094788,NA,86.2978809818809,6.39533842290944,-125.644071991523,NA,-5.80555112335471,1.69275875316672,381.828380589139,240.419879174225,37.0273122266301,80.4674938266608,175.514411995394,252.78523251523,455.856354797976,8.32270423586797,119.408815014639,159.35105120626,41.2069381083204,14.2329969502725,101.664111453283,-67.7149612917613,-37.4170435731214,-70.4351204287724,1914.93654223591,-26.6075195747908,18.3116946842612,-17.6948250694543,-119.251122456334,-18.0721441870908,321.175670317682,-22.8243392229273,-55.9481994797984,22.8436462508261,190.668083201316,-31.5304817975464,246.503820049867,442.374063970547,1051.88242177167,95.6453526931868,-26.0687560916063,-55.8654540805832,-71.1656044603534,-67.3436312317013,-61.4082791536825,-27.9722177099214,132.428637622522,-159.928674611863,254.731931599072,211.619694192588,79.9430880643151,-9.3801217552284,227.867872116581,-69.9032780290782,-145.895566014785,-67.4833942659227,248.4119047275,NA
"200","hissing,",233.085363219845,-24.0649273205611,-7.41590201552062,NA,-32.6361918275552,48.9222638955905,61.4780202351864,-44.6084990794025,84.7107587018911,253.166958374553,-48.0784022161431,39.6040611142288,-102.289422678561,45.2790521107879,0.0459934329328024,10.5000568276558,95.5922819469301,-3.32944721636898,18.4365790500651,244.312454742765,543.994662455328,124.073746162408,-73.098655792473,60.2064609087267,7.29085049066763,-70.5222479396673,-11.0437163459783,243.847983825466,NA,-72.0583771719615,175.947674183893,41.0946849474129,72.141777887151,-11.349567057918,-35.1391266034964,-134.148286780417,NA,73.4343967570763,-12.0526035840835,-145.567780158245,NA,1.71896236516759,82.5809454572398,45.6587777762826,139.46763577943,-20.7378560119512,139.381411164636,86.2705461347256,60.5716371951772,-24.3817704535651,24.5851584342019,-242.647394274106,-44.0953915721538,41.341325161549,-37.0965353959342,50.6081247308886,-54.8485388154108,-67.4184250539414,6.03447825092297,8.8517606311335,-26.9536775576291,-50.1498389337778,-27.2891987703402,-115.897297436806,-79.422682520578,-1.67186894039875,-56.9625035804707,-95.3580067014877,11.9649199766558,186.07429295979,307.835703510063,-9.18612968897483,-30.2229111652148,2018.00018887643,1.7084276110523,-38.665248575982,113.548310882901,-103.244097750215,147.789905667813,-38.5956721000111,-47.0812973511246,-101.721683163548,336.122840996419,55.9849831693847,-67.199591477172,-18.7282497815803,4.70677915272131,16.5302499941335,-76.6113185167527,231.987643228947,-77.3715605156821,-66.9650181826939,NA
"201","and",286.845949740061,71.9743239845781,15.2905345352054,NA,-5.74772619137088,223.558843714616,44.440253718403,180.953429600937,41.9407624113741,266.312000608782,-71.801185111778,149.5203289358,18.0138021746248,241.079997266459,227.956461896172,170.302199097562,189.776208565063,29.4226410682198,11.0992972665389,39.6296070597181,79.6118469365589,12.0927007899143,-61.0223661196815,13.9102293296777,82.4034923994613,-47.8053423026128,4.07543859564807,252.149240778093,NA,-90.0614766461867,227.496393576876,65.657445312515,132.085703866407,0.872705406965545,-53.5709912052777,796.765262595609,NA,49.7518178810994,1.18710645088116,-124.949239324635,NA,61.0963949225561,2.14001193687453,76.5067918405638,104.228852753406,NA,107.81182447476,35.489875438067,93.6396137954398,26.8088558041429,23.2728874425324,-9.36634783037798,-48.8631776800872,36.669389895406,251.551126335099,-89.1119416571383,-55.1806511971637,-11.4115176498415,216.686484852446,248.275668654993,-40.2228876434375,178.157829156417,-10.3173302659106,43.3335774655569,-12.6699908531417,93.5658273500075,-11.2716817927537,158.691029406959,-37.6414486524927,93.0432441674185,231.004776972014,14.2636190052347,-15.2380354864081,NA,-33.606946978275,284.317213845897,-14.5205139345192,-43.8516313009076,-1.87777882975796,57.3412926316316,-8.53589914510857,109.029920766804,0.865262955009876,41.7197253178209,-71.1031631283744,-25.3715605521033,-1.72772538702724,62.2183606063687,-79.0711160783801,81.5715970102877,-30.9307292668848,5.91959636827784,NA
"202","clacking,",106.333245915801,-26.672777581589,-22.9571893256658,NA,276.386115045208,95.9949479317854,31.2855735385431,204.47911518453,285.264757959994,40.3379499277072,-47.9338456370161,-77.7791924500854,-74.5500676491976,20.7188630796537,721.863899740285,181.339628373674,-109.244503376696,-5.87986487328675,360.70403540677,44.8490242793743,-34.3287744409179,-40.730044763093,-25.1139137270313,39.4657072245365,54.2683221089089,-72.0656290670782,-10.8675473343035,-58.0122675650595,NA,-33.6577572771165,221.637930305296,-59.4178671256075,-35.8470073087001,-13.7940215508947,-5.45275368314009,-22.3309966556219,NA,57.5709125322717,166.499454408924,333.508511675033,NA,180.24347585369,4.46913216131281,49.4891749634263,228.515392384635,-38.5030242505324,11.295328502611,24.0266802740573,136.358041875125,-44.6198957051067,9.84761263253577,632.296396437148,-33.5418343505671,58.4757122147776,-24.426067742141,-45.4478619915061,98.0178836609398,-112.419806534761,-29.4959230693817,169.766979026362,-74.2998355404674,-91.6113725518168,24.1164275287739,159.456527582721,-10.7732208540653,-22.51940819848,-13.1006679380141,-3.76781392317702,-46.9138062975145,-24.5194972817356,-82.7981111823268,-28.8760794278167,-24.8198863009762,58.1179559811918,-43.2284974710822,38.7382589396423,-61.0379241536153,217.677408959924,202.923442567327,-25.7830650463396,-38.1903769923277,-64.8720039496183,49.1743566047013,9.23803473969748,6.98112285306848,-101.399587627476,18.793680060671,-36.8073721283136,-112.319359004427,-60.129147527321,-85.2597267654416,2058.65805890711,NA
"203","but",-23.1540502599386,1.97432398457807,36.2905345352054,NA,253.252273808629,86.5588437146159,-19.559746281597,68.9534296009368,201.940762411374,-54.6879993912183,-30.801185111778,8.52032893580024,-141.986197825375,67.0799972664591,318.956461896172,122.302199097562,-100.223791434937,99.4226410682198,-4.9007027334611,211.629607059718,-49.3881530634411,-11.9072992100857,-30.0223661196815,52.9102293296777,73.4034923994613,-14.8053423026128,956.075438595648,240.149240778093,NA,161.938523353813,-32.5036064231242,99.657445312515,108.085703866407,0.872705406965545,-54.5709912052777,26.765262595609,NA,56.7518178810994,-70.8128935491188,-52.9492393246348,NA,73.0963949225561,74.1400119368745,86.5067918405638,84.2288527534059,-91.912014819045,45.8118244747602,67.489875438067,61.6396137954398,36.8088558041429,22.2728874425324,32.633652169622,-23.8631776800872,20.669389895406,46.5511263350995,-74.1119416571383,42.8193488028363,-52.4115176498415,-31.3135151475537,50.2756686549932,5.77711235656244,107.157829156417,427.68266973409,-84.6664225344431,-24.6699908531417,-5.43417264999248,37.7283182072463,60.6910294069588,42.3585513475073,86.0432441674185,-68.9952230279858,-16.7363809947653,44.7619645135919,377.411353352629,23.393053021725,124.317213845897,-76.5205139345192,-41.8516313009076,-25.877778829758,17.3412926316316,-10.5358991451086,-33.9700792331962,0.865262955009876,-6.28027468217915,-94.1031631283744,259.628439447897,14.2722746129728,23.2183606063687,61.9288839216199,0.571597010287673,-15.9307292668848,-37.0804036317222,NA
"204","finally",29.8374805238881,-1.45707705953328,29.1253852946246,NA,-43.6584987003184,-61.1504201406044,-44.3295330681703,-45.6961133433347,124.156759443788,40.9959668213987,-112.22295879527,-43.0126853214569,-139.028777707923,50.8392411419222,1.22808712558068,89.6604852816371,60.4290672705566,-20.7790295594512,-139.83087730664,-52.2241147938444,-58.6819006484256,-47.1224629120906,-59.0833978579147,-29.0527854070831,-48.6866211275736,-10.9788668122564,12.780114642347,256.708235215991,NA,-88.4589970668066,-49.7425819375104,63.6072370204333,-10.8694369169978,-24.9051125649413,-16.8254995238526,4.03442309478838,NA,-7.7021190181191,-20.6046615770906,-206.644071991523,NA,-3.80555112335471,-77.3072412468333,1.8283805891388,-99.5801208257748,-122.97268777337,17.4674938266608,78.5144119953939,1110.78523251523,135.856354797977,-23.677295764132,-166.591184985361,-49.6489487937405,56.2069381083204,11.2329969502725,-70.3358885467168,-59.7149612917613,-143.417043573121,-36.4351204287724,-27.0634577640945,52.3924804252092,-134.688305315739,23.3051749305457,-135.251122456334,71.9278558129092,-74.8243296823175,25.1756607770727,72.0518005202016,-33.1563537491739,-18.3319167986843,128.469518202454,-19.4961799501329,-53.6259360294535,3.88242177167079,-32.3546473068131,-26.0687560916063,-39.8654540805832,-53.1656044603534,-74.3436312317013,-11.4082791536825,-28.9722177099214,-107.571362377478,-18.9286746118625,-25.2680684009281,-149.380305807412,-23.0569119356849,6.6198782447716,-75.1321278834194,-101.903278029078,-34.8955660147848,-67.4833942659227,-135.5880952725,NA
"205","it",43.5980670441047,-4.41782575439409,12.8318218453506,NA,-51.770033064134,-30.5138403215791,74.6327004150463,-103.134184662995,-126.613236846729,-36.8589909443726,-58.945741690905,3.90358250011452,-179.725552854738,9.64018629759332,130.13855558882,72.4626275515437,14.6129938886893,31.9730587251376,228.831840909834,-12.9069624768913,-29.064716167195,16.8964917154155,-14.0071081851232,-31.3490169861321,209.42602078122,-3.26196117520185,35.8992695839733,81.0094921686181,NA,-2.46209654103173,-38.1938625445276,-12.8300026144646,22.0744890622578,-11.6828401000577,-20.257364125634,-55.0520275291859,NA,5.615302105904,-51.3649515421259,-58.0255311579127,NA,-5.42811856596619,-24.7481747671985,-47.32360534658,45.1810961482011,-104.146846580464,16.8979071367851,130.733741298735,96.8532091154924,-72.9530189443155,23.0104332441985,-80.3101385416323,-50.416734901674,-11.4649971578226,-12.1193413186938,-70.0559549347437,-52.0470736735142,-77.4101361690215,26.2168861727509,32.3604502597652,-55.8767296605992,-206.380637225544,-57.7229565650247,-88.0202475539705,-119.319452519654,-14.5866333919112,-23.1335174352104,2.1008366286481,-17.7627223783224,0.637034408944216,-18.3614083355957,-43.0464312559234,-32.6410603506468,-95.7064137521317,-12.6700218961404,-33.0862936697278,-11.9342788980031,-90.7731380110461,0.988684270727856,14.5286855779601,-55.4268195039054,-24.8197584471259,-9.18625265327202,-23.5333262524919,-96.2838774586149,-12.7002227062079,0.185373705023047,71.5559827288158,-57.3630755907056,-81.3116122334442,-24.0425630171253,-68.7034807215278,NA
"206","was",76.8459497400614,-16.0256760154219,51.2905345352054,NA,-6.74772619137088,-9.44115628538413,180.440253718403,-31.0465703990632,25.9407624113741,131.312000608782,512.198814888222,-36.4796710641998,-116.986197825375,-9.92000273354092,394.956461896172,66.3021990975624,-70.2237914349373,79.4226410682198,75.0992972665389,-60.370392940282,-61.3881530634411,-3.9072992100857,-61.0223661196815,-27.0897706703223,-83.5965076005387,43.1946576973872,-43.9245614043519,291.149240778093,NA,295.938523353813,-72.5036064231242,1103.65744531251,-7.9142961335933,-16.1272945930345,-23.5709912052777,-143.234737404391,NA,54.7518178810994,-8.81289354911885,506.050760675365,NA,-14.9036050774439,10.1400119368745,-53.4932081594362,-55.7711472465941,-121.912014819045,30.8118244747602,98.489875438067,61.6396137954398,6.80885580414288,-24.7271125574676,214.633652169622,25.1368223199128,20.669389895406,-9.44887366490051,-59.1119416571383,-76.1806511971636,-63.4115176498414,-42.3135151475537,-4.72433134500677,-57.2228876434375,-59.8421708435826,-36.3173302659106,-100.666422534443,-35.6699908531417,-62.4341726499925,5.72831820724625,-34.3089705930412,-14.6414486524927,229.043244167419,-98.9952230279858,-0.736380994765311,-43.2380354864081,-75.5886466473712,-42.606946978275,-5.68278615410346,-45.5205139345192,-19.8516313009076,-38.877778829758,37.3412926316316,-21.5358991451086,173.029920766804,-46.1347370449901,169.719725317821,-102.103163128374,-42.3715605521033,-17.7277253870272,291.218360606369,76.9288839216199,-78.4284029897123,-31.9307292668848,-82.0804036317221,NA
